orig_destination_distance,hotel_continent,hotel_country,hotel_market,length_of_stay,srch_destination_id,is_package,srch_destination_type_id,srch_children_cnt,user_location_region,user_location_country_66,posa_continent_3,srch_ci_DoW_Tuesday,is_booking,srch_adults_cnt,srch_ci_DoW_Monday,site_name_2,date_time_MoY_May,is_mobile,cnt,date_time_DoW_Thursday,date_time_MoY_December
5096.6485,6,0,245,3,8245,0,1,2,363,1,1,0,0,2,0,1,0,0,1,0,0
6046.9571,0,0,59,6,11917,0,1,0,363,1,1,0,0,2,0,1,1,0,2,0,0
25.571,2,1,675,1,12233,0,6,0,189,1,1,1,0,2,0,1,0,0,1,0,0
4326.4496,6,0,29,1,21790,0,6,0,363,1,1,0,0,2,0,1,0,0,1,0,0
3867.7848,6,0,278,3,8224,0,1,0,314,1,1,1,0,1,0,1,0,0,1,0,0
2728.951,4,0,126,8,13925,0,6,1,462,1,1,0,0,2,0,1,0,0,1,0,0
4914.5018,2,1,636,6,8856,1,1,0,348,1,1,0,1,2,0,1,0,0,1,0,1
325.846,6,0,29,1,8746,1,1,1,436,0,0,0,0,2,0,0,0,0,6,0,0
4708.2006,2,1,212,5,13094,0,3,0,500,0,0,0,0,3,0,0,0,0,1,0,0
1263.6004,2,1,503,2,8802,1,1,0,442,1,1,0,0,2,0,1,0,1,1,0,1
82.7116,2,1,663,3,8281,0,1,0,462,1,1,0,1,2,0,1,0,0,1,0,1
6721.315,3,0,107,2,8747,0,1,0,311,1,1,0,0,1,0,1,0,0,1,0,0
672.492,2,1,648,2,11821,1,1,0,442,1,1,0,0,1,0,1,0,0,2,0,0
4944.2917,2,1,701,8,8260,1,1,0,318,0,0,0,1,2,0,0,1,0,1,1,0
49.6377,2,1,365,9,24977,1,6,0,174,1,1,0,0,1,0,1,0,0,1,0,0
3928.2187,6,0,222,2,10010,0,3,0,348,1,1,0,0,2,0,1,0,0,3,0,0
425.6505,2,1,1442,1,26037,0,6,0,220,1,1,0,0,1,0,1,0,0,1,0,0
1109.4271,2,1,701,3,8260,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1170.556,4,0,121,13,8549,0,6,2,352,1,1,0,0,2,1,1,0,1,1,0,0
5839.6672,3,0,1032,1,14908,1,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
987.5298,2,1,675,3,8267,1,1,0,220,1,1,0,1,2,0,1,0,0,1,0,1
1490.5359,4,0,126,6,11938,0,1,0,258,1,1,0,0,2,0,1,0,0,1,0,0
601.3667,2,1,631,1,17282,0,5,0,474,1,1,0,0,2,1,1,0,0,1,0,0
717.9093,2,1,1241,2,61520,0,4,2,462,1,1,0,0,1,0,1,0,0,1,0,0
4745.6,3,0,757,1,41925,0,1,1,155,0,1,0,0,2,0,1,0,0,3,0,0
6410.0063,3,0,107,3,8747,0,1,1,354,0,1,0,0,2,0,0,0,0,1,0,0
1017.1864,2,1,675,1,7635,0,3,0,321,1,1,0,0,2,0,1,0,0,1,0,0
1224.2896,2,1,628,3,12206,0,6,0,442,1,1,0,0,2,0,1,0,1,1,0,0
42.4464,2,1,676,1,12615,0,5,0,348,1,1,0,0,1,0,1,0,0,1,0,1
4517.5133,6,0,19,1,8253,0,1,0,352,1,0,0,1,1,0,0,0,0,1,0,1
1310.4992,4,0,1532,7,8810,1,1,0,174,1,1,0,0,2,0,1,0,0,1,1,0
219.9977,2,1,628,2,8250,1,1,1,174,1,1,0,0,2,0,1,0,0,2,1,0
1561.6833,2,1,628,4,12206,0,6,0,354,0,1,0,0,2,0,0,0,0,1,1,0
2092.5654,4,0,202,3,8976,1,1,0,226,1,1,0,0,1,0,1,0,0,1,0,1
1520.4606,2,1,726,5,26761,0,6,0,351,1,1,0,0,2,0,1,0,0,1,1,0
2238.1551,4,0,118,1,8824,1,1,0,314,1,1,0,0,3,0,1,0,0,1,0,0
5466.6237,6,0,799,5,21828,0,6,1,356,1,1,0,1,2,0,1,0,0,1,0,0
259.102,2,1,628,2,12206,0,6,0,174,1,1,0,0,2,0,1,0,1,2,0,0
732.9733,2,1,675,12,8267,0,1,0,258,1,1,0,0,1,0,1,0,1,1,0,0
941.0716,6,0,29,4,31317,1,4,0,500,0,0,0,0,2,0,0,0,1,1,0,0
1661.1599,2,1,573,3,1400,0,1,2,462,1,1,0,0,2,0,1,0,0,1,0,0
249.6635,2,1,631,1,4211,0,3,0,153,1,1,0,0,2,0,1,0,0,1,0,0
105.7955,2,1,367,2,24593,0,6,0,174,1,1,0,0,2,0,1,0,1,1,0,0
4895.7601,6,0,35,5,8785,1,1,0,226,1,1,0,0,2,0,1,0,0,1,0,0
9402.9087,6,0,1480,9,21778,0,6,1,500,0,0,0,0,2,0,0,0,0,1,0,0
535.7512,2,1,681,3,11319,0,1,0,351,1,1,0,0,1,1,1,0,0,1,0,0
1174.4293,2,1,701,1,8260,0,1,1,189,1,1,0,0,2,0,1,1,0,1,0,0
118.4892,2,1,420,2,12150,0,1,0,348,1,1,0,0,2,0,1,0,0,2,0,1
922.3087,2,1,191,4,8291,1,1,0,220,1,1,0,0,2,0,1,0,1,1,0,0
1035.0364,2,1,628,3,8250,1,1,0,135,0,1,1,0,2,0,0,0,0,3,0,0
2367.0676,2,1,367,3,9147,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1527.8493,2,1,365,1,8254,1,1,0,321,1,1,0,0,2,1,1,0,1,2,0,0
265.5381,2,1,696,1,8271,0,1,0,311,1,1,0,0,3,0,1,1,0,1,0,0
1117.4593,2,1,1560,1,584,0,1,2,258,1,1,0,0,2,0,1,0,0,2,0,0
5637.7759,6,0,1370,1,19736,0,3,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2030.2426,4,0,203,3,20574,1,6,0,189,1,1,0,0,2,0,1,0,0,9,1,0
349.8841,2,1,365,1,8254,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
169.2256,2,0,387,1,26472,0,6,2,155,0,1,1,0,2,0,0,0,1,1,0,0
2406.05,2,1,212,4,669,1,3,0,174,1,1,0,0,4,0,1,1,0,1,0,0
1392.1168,2,1,628,0,8250,1,1,0,467,1,1,0,0,1,0,1,0,0,2,0,0
1549.7194,2,1,414,1,8283,0,1,0,462,1,1,0,0,2,0,1,0,0,1,0,0
3728.9107,6,0,155,3,8238,0,1,0,321,1,1,0,1,2,0,1,0,0,1,0,0
2167.2518,2,0,397,1,26022,0,6,0,174,1,1,0,0,2,0,1,0,0,3,0,0
5305.2783,4,0,1939,2,8225,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1837.4774,2,1,585,2,28537,0,6,0,325,1,1,0,0,4,1,1,0,0,1,0,0
4373.5537,6,0,27,5,12244,0,6,0,226,1,1,1,0,1,0,1,0,0,1,0,0
5293.9547,6,0,22,3,8806,0,1,0,155,0,1,0,0,2,0,0,1,0,2,1,0
1422.9783,2,1,675,2,8267,0,1,0,442,1,1,0,0,1,0,1,0,0,1,0,0
5570.1638,3,0,1239,2,18774,0,1,1,172,0,0,0,0,1,0,0,0,0,2,0,0
2432.1399,2,1,1230,2,12269,0,6,0,348,1,1,0,0,2,0,1,1,0,2,1,0
55.7464,2,1,369,2,24337,0,6,0,174,1,1,1,0,2,0,1,0,1,1,0,0
5302.2402,4,0,1939,5,8225,0,1,1,500,0,0,1,0,4,0,0,0,0,1,0,0
1932.1445,2,0,377,1,11813,0,1,2,354,0,1,0,0,2,0,0,1,0,3,0,0
2237.8603,2,1,628,4,12206,1,6,0,348,1,1,0,0,3,0,1,0,0,2,0,0
299.0392,2,1,637,1,8230,0,1,0,258,1,1,0,0,2,0,1,1,0,2,0,0
107.6018,2,1,623,2,11569,0,1,0,348,1,1,0,0,1,0,1,0,0,3,0,0
615.8203,2,1,701,1,12226,0,6,0,226,1,1,1,0,1,0,1,0,1,1,0,1
466.3228,2,0,391,2,8811,0,1,0,354,0,1,0,0,2,0,0,0,0,1,1,1
5526.7801,6,0,12,4,8740,0,1,0,462,1,1,0,0,2,0,1,0,0,1,0,0
2213.5839,4,0,1532,6,8810,1,1,0,155,0,1,1,0,2,0,0,0,0,3,0,1
1217.1494,2,1,670,5,11998,1,1,2,462,1,1,0,0,1,0,1,0,0,1,0,1
48.3684,2,1,358,1,24652,0,6,0,174,1,1,0,0,1,0,0,0,0,2,0,0
148.4767,2,1,427,2,29395,0,4,0,226,1,1,0,0,2,0,1,0,1,4,0,0
658.174,2,0,391,4,8811,0,1,0,318,1,1,0,0,2,0,1,1,0,2,0,0
1035.8804,2,1,628,5,12206,1,6,0,135,0,1,0,0,1,0,0,0,0,1,0,0
4290.43,6,0,28,1,8808,0,1,2,196,1,1,1,0,2,0,1,0,0,2,0,0
111.7965,2,1,675,1,8267,0,1,0,363,1,1,0,0,3,1,1,0,0,1,0,0
2101.0578,2,1,628,5,8250,1,1,0,220,1,1,0,0,2,0,1,0,0,10,0,0
1174.7294,2,1,628,3,8250,1,1,0,135,0,1,0,0,4,0,0,0,0,1,0,1
0.6293,2,1,1230,4,8279,0,1,0,174,1,1,0,0,2,1,1,0,0,1,0,0
695.9382,2,1,655,1,8831,0,1,0,174,1,1,0,0,2,1,1,0,0,1,1,0
353.0544,2,1,587,1,1493,0,1,0,174,1,1,0,0,6,0,1,0,0,2,0,0
119.7898,2,1,675,2,8267,0,1,0,311,1,1,0,0,2,1,1,0,0,1,0,0
1022.568,4,0,110,6,8791,1,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
9434.2944,6,0,951,6,8215,1,1,0,500,0,0,0,0,2,0,0,0,0,1,0,0
5583.6827,6,0,32,1,8285,0,1,0,174,1,1,0,1,2,0,1,0,0,1,0,0
2632.7599,4,0,110,7,8791,1,1,0,462,1,1,0,0,2,0,1,0,0,2,0,0
4644.0042,2,1,489,1,18055,0,1,0,172,0,1,0,1,1,0,1,0,0,1,1,0
539.3538,2,1,660,2,23545,0,6,2,174,1,1,0,0,2,0,1,0,0,2,0,0
4713.5236,6,0,2,2,8788,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
7582.7016,3,0,153,3,468,0,1,0,226,1,1,0,0,2,0,1,0,0,2,0,0
2430.9073,3,0,1242,1,8819,0,1,0,462,0,0,0,0,2,0,0,0,0,1,0,0
402.8244,2,1,675,2,8267,0,1,2,331,1,1,0,0,2,0,1,0,0,1,0,0
5361.3326,4,0,2054,1,8280,0,1,0,354,0,1,0,0,2,0,0,0,0,1,0,0
936.0218,4,0,118,4,12837,0,5,0,174,1,1,0,0,2,0,1,0,0,1,0,1
214.6576,6,0,275,3,18633,0,6,0,244,0,1,0,0,1,0,1,0,0,1,1,0
4966.5875,4,0,1933,14,28063,0,6,0,395,0,0,0,0,2,0,0,0,0,1,1,0
1053.9668,2,0,401,1,1901,0,1,0,174,1,1,0,0,6,0,1,0,0,3,0,0
2797.5258,2,1,701,1,40862,0,4,0,155,0,1,0,0,2,0,0,0,0,3,0,0
848.2987,2,1,682,2,8268,1,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
1712.2139,2,1,696,1,8271,0,1,0,411,0,1,0,0,2,0,0,0,0,2,0,0
3.3521,2,1,534,1,15430,0,1,0,335,1,1,0,1,2,0,1,1,0,1,1,0
4326.614,2,1,212,8,669,1,3,0,260,1,1,1,0,2,0,1,0,0,1,0,1
2006.1003,4,0,118,5,8824,0,1,0,331,1,1,0,0,2,1,1,0,0,1,0,0
0.5218,2,1,675,2,8267,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
7128.3382,3,0,1447,10,44329,0,8,2,442,1,1,0,0,4,0,1,0,0,2,0,0
130.6546,2,1,522,1,25736,0,1,7,348,1,1,0,0,8,0,1,0,0,1,0,0
1755.0954,2,1,365,1,8254,0,1,0,258,1,1,1,0,4,0,1,1,0,1,0,0
169.2539,2,1,627,1,8832,0,1,0,174,1,1,0,0,1,0,1,1,0,1,0,0
2551.049,2,1,1230,1,12267,0,6,1,337,1,1,0,0,1,0,1,0,0,3,1,0
777.1972,2,1,411,1,8266,0,1,0,331,1,1,0,0,2,0,1,0,0,2,0,0
24.6075,2,1,406,1,8235,0,1,0,442,1,1,0,0,2,0,1,0,0,1,1,0
2.2887,2,1,350,1,8216,0,1,0,226,1,1,0,0,1,1,1,0,0,2,0,0
1550.7395,4,0,1508,7,8864,1,1,0,348,1,1,0,0,2,0,1,0,1,1,0,0
1627.6066,2,1,675,4,8267,0,1,0,184,1,1,0,0,3,0,1,0,0,1,0,0
1421.4854,2,1,646,6,8261,1,1,0,155,0,1,1,0,1,0,0,0,0,7,0,0
2951.2796,2,1,213,8,8855,1,1,0,447,1,1,0,0,2,1,1,0,0,1,0,1
1761.6453,4,0,110,6,8791,1,1,1,153,1,1,0,0,3,0,1,0,0,1,0,0
232.3676,2,1,406,1,60704,0,6,2,442,1,1,0,0,2,0,1,0,1,1,0,1
898.3935,2,1,1230,1,12826,0,5,0,340,1,1,0,0,3,0,1,0,0,1,0,0
2231.4205,2,1,628,3,8250,0,1,0,337,1,1,1,0,2,0,1,0,0,1,0,0
1899.9571,4,0,209,5,12019,1,1,2,314,1,1,0,0,2,0,1,0,1,1,0,0
1789.1063,4,0,118,4,8824,1,1,0,321,1,1,0,0,3,0,1,0,0,1,0,0
232.7772,2,1,366,1,3637,0,3,0,346,1,1,0,1,2,0,1,0,0,1,0,0
423.7308,2,1,628,4,8250,0,1,2,174,1,1,1,0,2,0,1,0,0,1,0,0
472.236,6,0,944,10,20761,0,3,1,171,0,0,0,0,2,0,0,0,0,2,0,0
109.2351,2,1,456,1,369,0,3,0,226,1,1,0,1,1,1,1,1,0,1,0,0
144.6278,2,1,669,3,8842,0,1,0,184,1,1,0,0,2,0,1,0,0,1,0,0
2858.535,3,0,1701,7,11815,1,1,0,500,0,0,0,0,2,0,0,0,0,1,0,0
1788.6622,2,1,671,8,8843,0,1,2,220,1,1,0,0,2,0,1,0,0,1,0,1
1225.2161,2,1,682,1,8268,0,1,3,385,0,1,0,0,2,0,0,0,0,6,0,0
4345.2647,3,0,68,2,11595,1,3,0,500,0,0,0,0,2,0,0,0,1,2,0,0
5587.2645,3,0,107,7,8505,0,6,0,312,0,1,0,0,2,1,1,0,0,2,0,0
4885.5218,6,0,27,2,12254,0,6,0,184,1,1,0,0,1,0,1,0,0,5,0,0
1922.3697,2,1,365,1,8254,0,1,1,351,1,1,0,0,2,0,1,0,0,1,0,0
2416.613,2,1,660,1,8273,1,1,0,459,1,1,0,0,1,0,1,0,0,1,1,0
19.3136,2,1,637,1,8230,0,1,1,258,1,1,0,0,2,0,1,0,0,3,0,0
296.5086,2,1,661,1,12843,0,5,1,256,1,1,0,0,2,0,1,0,0,2,0,0
1060.4954,4,0,1400,6,11373,1,1,1,363,1,1,0,0,2,0,1,0,0,2,0,0
65.6287,2,0,370,1,11629,0,1,0,135,0,1,1,0,2,0,0,0,0,1,0,0
81.4272,2,1,691,1,8846,0,1,0,311,1,1,0,0,2,0,1,0,0,1,0,0
174.6317,2,1,675,1,12233,0,6,0,348,1,1,0,0,2,0,1,0,0,1,0,0
15.6478,2,1,365,4,4492,0,3,2,174,1,1,0,0,2,0,1,0,1,1,0,0
7281.9228,3,0,61,2,8242,0,1,0,346,1,1,0,1,2,0,1,0,0,1,0,0
82.0688,2,1,435,1,11951,0,1,0,462,1,1,0,0,1,1,1,0,0,1,0,0
183.7585,2,1,1305,1,27442,0,6,0,321,1,1,0,0,2,0,1,0,0,3,0,0
611.3094,2,1,678,1,8229,0,1,0,189,1,1,0,0,2,0,1,0,0,1,0,0
336.0691,2,1,412,4,8277,0,1,0,442,1,1,0,0,2,1,1,0,0,2,0,0
73.3509,2,0,401,1,1901,0,1,0,462,1,1,0,0,1,0,1,0,0,1,1,0
277.9781,2,1,1261,2,26938,0,6,0,442,1,1,0,0,2,0,1,0,0,2,0,0
798.6282,2,1,191,3,8291,1,1,0,343,0,1,0,0,1,0,0,0,0,2,0,0
7938.4727,0,0,1108,2,21816,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
8695.1523,5,0,1713,3,21473,0,6,0,226,1,1,0,0,4,0,1,0,0,1,1,0
1610.4155,2,1,675,3,8267,0,1,0,442,1,1,0,0,2,1,1,0,0,1,0,0
1579.4408,2,1,681,6,11319,0,1,1,340,1,1,0,0,2,0,1,0,0,1,0,0
605.8508,2,1,529,2,3817,1,3,0,403,1,1,0,0,2,0,1,0,1,1,0,0
782.4959,2,1,673,6,1793,0,3,2,333,1,1,0,1,1,0,1,0,0,1,0,0
1229.5058,4,0,1455,7,11373,1,1,1,311,1,1,0,0,2,0,1,0,0,1,0,0
2073.0918,4,0,1532,4,8810,1,1,0,462,1,1,0,0,1,1,1,0,0,1,0,1
145.7022,2,1,673,1,24860,0,6,0,325,1,0,1,0,1,0,0,0,0,1,0,0
322.3358,6,0,4,3,8739,0,1,1,172,0,0,0,0,4,0,0,1,0,1,1,0
4868.8536,3,0,107,1,8747,0,1,0,500,0,0,0,0,2,0,0,0,0,1,0,1
7886.956,3,0,83,14,18569,1,1,0,155,0,1,1,0,1,0,0,0,0,3,0,0
220.7059,2,1,926,2,15852,0,5,1,442,1,1,0,0,1,0,1,1,0,1,1,0
1786.0062,4,0,110,2,8791,1,1,0,335,1,1,0,0,2,0,1,0,0,1,1,0
38.974,2,1,712,1,589,0,1,1,442,1,1,0,0,3,0,1,0,0,1,0,0
2387.463,2,1,366,5,12132,0,1,2,337,1,1,0,0,3,0,1,1,1,2,0,0
1735.515,2,1,637,2,8230,0,1,0,174,1,1,0,0,2,0,1,0,1,1,0,0
1239.3003,2,1,682,11,17520,0,3,0,321,1,1,0,0,2,0,1,0,0,1,0,0
1918.2318,2,1,411,2,8266,0,1,0,174,1,1,0,0,1,0,1,0,0,1,0,0
4070.9461,4,0,203,15,11435,1,1,0,174,1,1,0,0,1,0,1,0,0,2,0,0
1112.6173,2,1,701,1,40862,0,4,2,348,1,1,0,0,2,0,1,0,0,3,0,0
1247.0964,2,1,701,3,8260,0,1,0,354,0,1,0,0,2,0,0,1,0,1,0,0
2549.4074,2,1,212,2,669,0,3,0,174,1,0,0,0,1,0,0,1,0,1,0,0
70.8996,2,1,1300,1,4191,0,3,3,363,1,1,0,0,3,0,1,0,0,1,1,0
469.7125,2,1,368,3,43275,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,0
468.1421,2,1,628,4,12206,1,6,0,184,1,1,1,0,2,0,1,1,0,1,0,0
5412.8151,6,0,36,4,21451,0,6,0,294,1,1,0,0,2,0,1,0,0,1,0,0
6707.2366,3,0,1706,1,8822,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
315.8681,2,0,1228,1,11973,0,1,0,311,1,1,0,0,1,0,1,0,0,1,0,0
6484.5261,3,0,91,3,8822,0,1,0,174,1,1,0,0,1,0,1,0,0,1,1,0
100.3373,2,1,642,1,11321,0,1,0,403,1,1,0,0,3,0,1,0,0,1,0,1
2442.8872,2,1,365,3,8254,0,1,0,348,1,1,0,0,4,0,1,1,0,2,0,0
3.4752,2,1,406,2,8235,1,1,0,442,1,1,0,1,1,0,1,0,0,1,0,1
1686.0021,2,0,397,1,26022,0,6,1,135,0,1,0,0,2,0,0,0,0,1,0,0
268.6578,2,1,628,2,12206,0,6,1,153,1,1,0,0,2,0,1,0,0,1,0,0
301.2977,2,1,355,2,8834,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
2908.9613,2,1,212,5,669,0,3,0,153,1,1,0,0,4,0,1,0,0,1,0,1
355.8528,2,1,558,2,4935,0,3,0,435,1,1,0,0,2,0,1,0,0,1,0,0
1006.4912,2,1,409,2,8243,0,1,0,318,1,1,0,0,1,1,1,0,0,1,0,0
1161.9558,2,1,366,5,12175,0,6,2,352,1,1,0,0,2,1,1,0,0,1,0,0
325.9671,2,1,488,1,19456,0,3,1,226,1,1,0,0,2,0,1,0,0,1,0,0
5.1833,2,1,191,1,8291,0,1,0,314,1,1,0,0,5,0,1,0,0,1,0,0
1799.0027,2,1,365,2,12218,0,6,0,143,1,1,0,0,1,0,1,0,0,1,0,1
145.3529,2,1,411,1,12228,0,6,0,143,1,1,0,0,2,0,1,0,1,1,0,0
362.377,2,1,1656,1,235,0,1,0,447,1,1,0,0,2,0,1,0,0,1,0,0
1239.8632,2,1,658,3,11208,1,6,2,258,1,1,0,0,4,0,1,0,0,1,0,0
1144.0831,2,1,628,2,8250,1,1,0,322,1,1,0,0,4,0,1,0,0,3,0,0
2370.6885,2,1,368,4,8278,1,1,0,363,1,1,0,0,2,0,1,0,0,1,0,0
196.8171,2,1,682,3,13441,0,4,2,220,1,1,0,0,2,0,1,0,1,1,0,0
2026.271,2,1,639,1,27254,0,6,0,174,1,1,1,1,1,0,1,0,0,1,0,1
934.0685,2,1,699,4,11353,0,1,0,293,1,1,0,0,2,0,1,0,0,1,1,0
1133.9873,2,1,476,3,27182,1,1,0,314,1,1,1,0,1,0,1,0,0,1,0,0
5172.1242,3,0,232,2,8282,0,1,1,462,1,1,0,0,2,1,1,0,0,1,0,0
273.504,2,1,546,1,8828,0,1,0,196,1,1,0,0,1,0,1,0,0,1,0,0
2.0369,2,1,690,1,8223,0,1,0,311,1,1,0,0,1,0,1,0,0,1,0,1
103.3158,2,0,390,4,8270,0,1,0,385,0,1,0,0,2,0,0,0,0,1,0,0
2542.1537,4,0,110,5,12188,1,6,0,135,0,1,0,0,2,0,0,0,0,1,0,0
4448.1332,3,0,73,7,22967,0,3,0,329,0,0,0,0,2,1,0,0,0,4,0,0
9009.2178,6,0,19,2,53533,0,3,0,462,0,0,0,0,1,1,0,0,0,1,1,0
968.378,2,1,676,7,12615,0,5,0,324,1,1,0,0,2,0,1,0,0,1,0,0
906.6838,4,0,118,2,8824,0,1,0,174,1,1,0,0,2,0,1,0,1,1,0,0
1306.0052,2,0,384,2,26227,0,6,2,220,1,1,0,1,2,0,1,0,0,1,0,0
981.6027,2,1,663,2,8281,0,1,0,174,1,1,0,0,2,0,1,0,0,5,0,0
1024.4927,2,1,675,3,12233,0,6,0,220,1,1,0,0,1,0,1,1,1,1,0,0
981.3784,2,1,628,1,12206,1,6,0,155,0,1,1,0,2,0,0,0,0,1,0,0
1224.492,2,1,628,3,8250,1,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
426.8527,0,0,1023,5,22532,0,6,0,500,0,0,0,0,3,0,0,1,0,1,1,0
1069.7969,2,1,675,1,8267,0,1,0,220,1,1,0,0,1,0,1,0,0,1,0,1
832.9238,2,1,656,1,12195,0,6,0,174,1,1,1,0,1,0,1,0,0,2,0,1
139.7248,2,1,566,2,12789,0,5,0,404,1,1,0,0,2,0,1,0,0,1,0,0
4950.6053,6,0,1727,7,36290,0,4,2,196,1,1,0,0,2,0,1,0,0,1,0,0
2410.7258,2,1,663,1,8281,1,1,0,348,1,1,0,0,1,0,1,0,0,11,0,0
1855.9621,2,1,1230,5,8279,1,1,0,258,1,1,0,0,2,0,1,0,0,1,0,0
4104.4895,6,0,275,1,18633,0,6,0,258,1,1,0,0,1,0,1,0,0,1,0,0
431.8931,2,1,675,2,8267,1,1,0,331,1,1,0,1,1,0,1,0,0,1,0,0
5700.5897,2,1,628,7,8250,1,1,0,171,0,0,0,0,2,1,0,0,0,1,0,0
40.436,2,1,366,2,12175,0,6,2,174,1,1,0,1,4,0,1,0,0,1,1,0
806.5686,2,1,637,3,8230,1,1,0,442,1,1,0,0,3,0,1,0,0,1,0,0
3511.2555,6,0,27,7,8745,1,1,0,354,0,1,0,0,2,0,0,0,0,3,0,1
1558.7331,4,0,110,3,8791,1,1,0,348,1,1,0,0,1,0,1,0,1,1,0,0
154.5351,2,0,399,1,26412,0,6,2,155,0,1,0,0,2,0,0,0,0,1,0,0
1484.529,2,1,192,2,12652,1,5,0,174,1,1,0,0,0,0,1,0,0,1,0,0
4316.9827,2,1,701,5,8260,0,1,1,400,0,0,0,0,1,0,0,0,0,5,0,0
111.4996,2,1,367,2,9147,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1757.4092,2,1,628,1,8250,1,1,0,318,1,1,0,0,1,0,1,0,0,1,0,0
4079.783,6,0,19,1,23102,0,6,0,403,1,1,0,1,2,0,1,0,0,1,0,1
150.1479,2,1,675,1,44201,0,8,0,392,1,1,0,0,2,0,1,0,0,4,1,0
64.2179,2,1,738,2,11819,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
2177.7881,2,1,628,4,8250,1,1,0,363,1,1,0,0,0,0,1,0,0,3,1,0
2684.8549,2,1,690,1,8223,0,1,0,174,1,1,0,1,1,1,1,0,0,1,1,1
3342.8291,6,0,313,1,46632,0,6,2,189,1,1,0,0,4,0,1,0,0,3,0,0
1955.0157,2,1,628,4,8250,1,1,0,354,0,1,0,0,2,0,0,0,0,1,0,0
334.0761,2,1,1507,2,11975,1,1,0,331,1,1,1,0,1,0,1,0,0,1,0,0
919.8892,2,1,1154,1,5775,0,3,0,442,1,1,0,1,2,0,1,0,1,1,0,0
8704.5916,3,0,1240,3,1398,0,3,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1557.1757,4,0,110,3,8791,1,1,0,348,1,1,0,0,2,0,1,0,0,1,1,0
10023.7743,6,0,12,2,33393,0,6,1,500,0,0,0,0,2,0,0,0,0,1,0,0
3584.0015,2,1,682,7,8268,1,1,1,325,0,0,0,0,2,0,0,0,1,1,0,0
1376.5314,2,1,365,1,12603,0,5,2,442,1,1,0,0,2,0,1,0,1,1,0,0
793.9382,2,1,455,5,26102,0,6,0,311,1,1,0,0,2,0,1,0,0,1,1,0
1227.906,4,0,118,4,8824,1,1,0,174,1,1,0,0,2,0,1,0,0,6,0,0
786.5531,2,1,566,2,27325,0,6,0,467,1,1,0,0,2,1,1,0,0,1,0,0
72.0535,2,1,368,3,8278,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
363.965,2,1,1230,3,5465,0,3,0,174,1,1,0,0,2,0,1,0,0,1,0,1
257.5771,2,1,689,3,6071,0,3,1,337,1,1,0,0,2,1,1,0,0,1,0,0
7005.7992,3,0,230,1,20401,0,6,0,174,1,1,1,0,2,0,1,0,0,6,0,1
4180.4173,4,0,203,1,17216,0,5,0,356,1,1,0,0,2,0,1,0,0,2,0,1
7475.7625,5,0,1446,2,8226,0,1,0,174,1,1,0,0,1,0,1,0,0,1,0,0
1997.7071,4,0,197,7,8814,1,1,2,442,1,1,0,0,2,0,1,0,0,1,1,0
6157.1056,6,0,1808,1,47095,0,6,0,174,1,1,0,0,1,0,1,1,0,1,0,0
187.2645,2,1,690,2,8223,0,1,0,348,1,1,0,0,2,0,1,1,0,1,1,0
437.0372,2,1,910,7,6714,0,3,0,442,1,1,0,0,4,0,1,0,0,1,0,0
389.5947,2,1,1097,1,27174,0,1,0,467,1,1,1,0,1,0,1,0,0,2,0,0
3994.7987,4,0,2085,3,22863,0,1,0,354,0,1,0,0,2,1,0,0,0,1,0,0
1600.6866,2,1,1094,1,3743,0,3,0,442,1,1,0,0,2,0,1,1,0,2,0,0
4.0894,2,1,651,1,21489,0,1,0,356,1,1,0,0,1,0,1,0,1,1,1,0
189.7637,2,1,516,3,24538,0,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
4926.4582,6,0,2111,2,20589,0,6,0,331,1,1,0,0,2,0,1,0,0,3,0,0
174.161,2,1,416,1,50151,0,4,0,442,1,1,0,0,2,0,1,0,0,1,0,0
2046.6318,4,0,109,5,8787,0,1,2,448,1,1,0,0,2,0,1,0,0,1,0,0
3773.3568,2,1,690,4,8223,1,1,0,436,0,0,0,0,2,0,0,0,0,1,0,0
46.7072,2,1,521,2,41991,0,4,0,220,1,1,0,0,1,0,1,0,0,1,0,0
4284.1097,2,1,682,10,8268,1,1,0,416,0,0,1,1,1,0,0,0,1,1,0,0
