orig_destination_distance,hotel_continent,hotel_country,hotel_market,srch_destination_id,length_of_stay,srch_destination_type_id,user_location_country_66,user_location_region,site_name_2,is_package,channel,srch_children_cnt,srch_adults_cnt,posa_continent_3,is_booking,user_location_city,cnt,date_time_MoY_January,date_time_MoY_July,date_time_MoY_June,srch_co_DoW_Friday,srch_rm_cnt
2397.6764,2,1,675,29033,4,4,1,462,1,0,0,0,1,1,0,52482,4,0,0,0,0,1
1266.8094,4,0,118,8824,5,1,1,346,1,1,0,0,2,1,0,2839,1,0,0,0,0,1
1544.809,4,0,1508,8864,4,1,1,442,1,1,0,0,2,1,0,25538,1,0,0,0,0,1
4892.3623,2,0,399,8288,2,1,0,336,0,0,2,0,2,0,0,13709,1,0,1,0,0,1
5528.2692,3,0,88,8818,10,1,0,154,0,0,4,0,1,0,0,51965,1,0,1,0,0,1
712.0601,2,1,637,8230,4,1,1,348,1,0,2,0,1,1,0,48862,2,0,0,0,0,1
1054.5685,2,1,703,12745,1,5,1,322,1,0,3,1,4,1,0,28974,1,1,0,0,0,2
943.0406,2,0,397,8287,1,1,0,312,0,1,9,0,1,1,1,10553,1,0,0,0,0,1
2521.7013,2,1,675,8267,2,1,1,174,1,1,9,0,2,1,0,40035,1,0,0,0,0,1
1878.8339,2,1,643,8244,1,1,1,174,1,1,9,2,2,1,0,40035,1,0,1,0,0,1
4452.867,6,0,1089,22053,2,1,1,258,1,0,9,1,4,1,0,34156,2,0,0,1,0,1
2064.4274,4,0,1509,12257,4,6,1,258,1,0,9,0,1,1,0,787,1,0,0,1,0,1
16.8239,2,0,960,4474,1,3,0,354,0,0,0,0,1,1,0,52284,1,0,0,0,0,1
1750.98,2,1,701,8260,8,1,1,184,1,0,2,0,2,1,0,45574,1,0,0,0,0,1
1470.3957,2,1,412,12261,4,6,1,174,1,0,0,0,1,1,0,42586,1,0,0,0,0,1
10485.9338,3,0,1490,8241,1,1,0,416,1,0,9,0,4,1,0,32100,1,0,0,0,1,1
5022.5513,6,0,12,8740,3,1,1,220,1,0,9,0,2,1,0,20753,1,0,0,0,1,1
231.1744,2,1,409,8243,1,1,1,442,1,0,9,0,2,1,0,25538,1,0,0,0,0,1
1857.5446,2,1,1230,8279,9,1,1,258,1,1,9,0,1,1,0,4687,2,0,1,0,0,1
5149.8164,6,0,1463,22074,1,6,0,155,0,0,9,0,2,1,1,24317,1,1,0,0,1,1
2537.9832,2,1,636,8856,10,1,1,174,1,1,0,2,2,1,0,9821,2,0,0,0,0,1
128.4019,2,1,1457,28514,2,6,1,220,1,0,9,0,4,1,1,14656,1,0,0,0,0,1
2187.7879,4,0,110,8791,6,1,1,325,1,1,2,0,4,1,0,13254,1,0,0,0,1,1
1471.1933,4,0,126,5405,5,6,1,258,1,1,2,0,1,1,0,4687,1,0,0,0,0,1
1470.7389,4,0,126,5405,4,6,1,258,1,1,0,0,1,1,0,4687,3,1,0,0,0,1
1756.5409,2,1,368,8278,1,1,1,143,1,0,9,0,2,1,0,49966,1,0,0,0,1,1
5191.3528,6,0,4,21428,1,6,1,442,1,0,9,1,1,1,1,47956,1,0,0,0,0,1
21.2119,2,1,365,12389,1,5,1,174,1,0,0,0,2,1,0,30999,1,0,0,0,1,1
230.3014,2,1,628,12206,4,6,1,174,1,0,0,0,2,1,0,52085,1,0,1,0,1,1
0.2628,2,1,637,8230,3,1,1,258,1,0,9,0,2,1,0,4687,1,0,0,0,0,1
2757.4035,2,1,628,12206,2,6,1,246,1,0,2,0,2,1,0,50661,1,0,0,0,0,1
111.8469,2,1,368,8278,1,1,1,174,1,0,9,0,2,1,0,24103,1,0,0,0,1,1
9006.5674,3,0,46,12356,2,5,1,331,1,0,9,1,4,1,0,51464,1,0,0,0,0,2
5682.3756,6,0,4,8739,2,1,1,174,1,0,1,0,1,1,0,18354,4,0,0,0,0,1
1170.5025,2,1,628,12602,2,5,1,149,1,0,0,1,1,1,0,46243,2,0,0,0,0,1
306.1041,2,1,369,11620,3,1,1,174,1,0,9,0,2,1,0,46432,1,0,0,0,0,1
1666.9259,2,1,368,8278,1,1,1,467,1,0,9,0,2,1,0,36345,1,0,0,0,0,1
3532.7244,4,0,197,8814,7,1,1,174,1,1,3,0,2,1,0,19050,1,0,0,0,0,1
135.266,2,1,1179,23405,1,6,1,462,1,0,2,0,4,1,1,49272,1,0,0,0,0,1
4280.8154,2,1,682,8268,6,1,0,416,0,0,2,0,2,0,0,32100,1,0,0,0,0,1
4278.2196,2,1,682,8268,6,1,0,416,0,0,9,2,2,0,0,32100,1,0,0,0,0,1
326.7516,2,1,366,12175,1,6,1,153,1,0,9,0,6,1,0,14752,1,0,0,0,0,3
1012.32,2,1,409,12202,2,6,1,153,1,0,9,0,4,1,0,20706,1,0,0,1,0,2
1104.3354,2,1,685,8284,4,1,1,348,1,0,0,0,2,1,0,3263,1,0,0,0,1,1
3550.4077,6,0,19,8253,5,1,0,354,0,1,9,1,1,1,0,25315,2,0,0,0,0,1
5451.1091,6,0,19,8253,6,1,1,174,1,1,9,1,2,1,0,49870,1,0,0,0,1,1
252.4897,2,0,384,8262,1,1,1,311,0,0,9,0,2,1,0,38374,1,0,0,0,0,1
76.7075,2,1,544,11743,2,3,1,348,1,0,1,0,2,1,0,47322,2,0,0,0,0,1
5142.9794,6,0,133,23273,2,6,1,174,1,0,3,0,1,1,0,10377,1,1,0,0,1,1
189.3273,2,1,604,1751,1,1,1,220,0,0,9,3,2,1,0,53140,1,0,0,0,0,1
382.598,2,1,628,12206,1,6,1,174,1,0,9,0,1,1,0,16634,2,0,1,0,1,1
1678.7162,2,0,1167,8287,3,1,0,135,0,1,9,1,2,1,0,36086,1,0,0,0,0,1
4599.5076,6,0,2111,20589,1,6,1,314,1,0,9,0,2,1,0,17650,1,0,0,0,0,1
127.3693,2,1,637,53211,2,4,1,254,1,0,9,2,2,1,0,14977,1,0,0,0,0,1
2424.5782,2,1,368,8278,1,1,1,337,1,0,9,0,1,1,0,26644,1,0,0,0,0,1
972.0034,6,0,222,11643,4,1,0,336,0,1,9,0,2,0,0,53743,1,0,0,0,0,1
112.108,2,1,409,32954,1,4,1,442,1,0,9,0,3,1,0,19334,1,0,1,0,1,1
1431.6246,2,1,675,13406,4,4,1,442,1,1,9,0,2,1,0,19744,1,0,0,0,0,1
813.9408,4,0,110,8791,2,1,0,500,1,1,9,0,2,1,0,51733,1,0,0,0,0,1
356.4728,2,1,1181,939,1,1,1,462,1,0,9,0,4,1,0,28654,1,0,1,0,0,1
3218.2787,2,1,212,13094,9,3,0,135,0,1,9,1,2,1,0,27655,1,0,0,0,1,1
130.1802,4,0,1402,1630,1,1,1,174,1,0,9,0,2,1,1,24103,1,0,0,0,0,1
5234.2388,6,0,24,8743,2,1,1,184,1,0,9,0,4,1,0,28561,1,0,0,1,0,2
712.1696,2,1,637,8230,4,1,1,348,1,1,9,0,2,1,0,48862,1,0,0,0,0,1
3775.7876,4,0,1508,8864,7,1,1,142,1,1,9,0,2,1,0,24516,1,0,0,1,1,1
933.9125,2,1,406,12193,1,6,1,318,1,0,9,0,2,1,0,8031,1,0,0,1,0,1
271.2907,2,1,409,8243,1,1,1,294,1,0,0,4,2,1,0,1784,3,0,0,0,0,1
4287.6954,6,0,19,23507,1,6,1,220,0,0,9,0,2,1,0,50793,1,0,0,0,0,1
1850.114,4,0,1503,11439,3,1,0,354,0,0,5,0,4,1,0,50386,3,0,0,1,0,2
5352.6467,6,0,28,8808,6,1,1,356,1,1,2,0,2,1,0,22202,1,0,0,0,0,1
6948.8241,4,0,1961,51643,4,6,0,155,0,0,5,1,2,1,0,22091,3,0,0,0,0,1
1180.4343,2,1,368,8278,6,1,0,155,0,0,5,0,2,1,0,22091,1,0,0,0,0,1
1325.5935,4,0,199,11372,0,1,1,337,1,1,9,3,2,1,0,3527,1,1,0,0,0,1
70.5446,2,1,552,35629,1,3,1,462,1,0,9,2,2,1,0,49272,2,0,0,0,0,1
1847.7828,2,1,503,8802,1,1,1,348,1,0,0,0,2,1,0,17808,1,0,0,0,0,1
2392.3554,2,1,675,8267,4,1,1,462,1,1,9,0,2,1,0,4272,1,0,0,0,0,2
1078.1172,2,1,368,13605,2,4,1,462,1,0,9,1,2,1,0,11417,1,0,0,0,0,1
1244.2273,2,1,1457,28514,2,6,1,258,1,0,8,0,2,1,0,4687,1,0,0,0,0,1
25.5168,2,1,1230,4933,3,3,1,174,1,0,9,0,1,1,0,17494,1,0,0,1,1,1
778.846,6,0,222,11643,2,1,0,244,1,1,9,0,2,1,0,47776,3,0,0,0,0,1
660.4491,2,1,538,5311,10,3,1,363,1,0,9,0,8,1,0,34423,1,0,0,0,0,4
5193.0081,3,0,47,8221,7,1,0,363,0,1,9,1,3,0,0,50515,1,0,1,0,1,2
5074.0069,3,0,232,8282,12,1,0,155,0,0,3,0,2,1,0,14703,1,0,0,0,1,1
2560.7601,4,0,126,11938,3,1,0,135,0,1,9,0,1,1,0,36086,1,0,0,1,0,1
3323.7518,4,0,1503,11439,6,1,0,135,0,1,9,0,2,1,0,36086,1,0,0,0,0,1
1660.4152,2,1,589,11752,4,1,1,184,1,0,9,0,1,1,0,15359,1,0,0,0,0,1
2262.9877,4,0,109,8787,4,1,1,348,1,1,0,0,2,1,0,48862,2,0,0,0,1,1
2510.5941,4,0,1456,27984,14,6,0,385,0,1,0,0,1,1,0,46963,1,0,1,0,1,1
2508.4328,4,0,1456,11972,20,1,0,385,0,0,2,0,2,1,0,41991,1,0,0,0,1,1
711.2303,2,0,384,8262,1,1,1,331,1,0,3,0,2,1,1,9189,1,0,0,0,0,1
6169.5105,6,0,29,8746,9,1,1,174,1,1,9,0,2,1,0,11554,1,0,0,0,0,1
584.8856,2,1,637,8230,4,1,0,354,0,1,4,0,2,1,0,10837,2,1,0,0,0,1
1205.5482,2,1,366,12132,8,1,1,442,1,0,0,2,2,1,0,30104,1,0,0,0,0,1
125.838,2,1,682,8268,2,1,1,220,0,1,9,1,3,1,0,43026,1,0,0,0,0,1
4087.6333,3,0,106,43199,2,1,1,246,1,0,9,1,4,1,0,50661,1,0,0,0,0,3
1614.1093,4,0,1509,12257,5,6,1,348,1,1,9,0,2,1,0,48862,1,0,0,0,0,1
2577.9376,2,1,214,8857,6,1,1,174,1,1,0,0,3,1,0,48113,5,0,0,0,0,1
119.7851,2,1,663,12273,1,6,0,155,0,0,9,3,3,1,0,13951,2,0,0,0,0,2
1575.8071,4,0,1532,8810,6,1,1,174,1,1,9,2,2,1,0,45824,7,1,0,0,0,1
144.0303,2,1,543,1053,17,1,1,318,1,0,9,2,2,1,0,22418,1,0,1,0,1,1
704.1876,2,1,903,26537,4,6,1,322,1,0,9,0,1,1,1,44140,1,0,0,0,1,1
813.4553,2,1,903,26537,12,6,1,322,1,0,9,0,1,1,0,17953,1,0,0,0,1,1
130.0566,2,1,682,8268,2,1,1,220,1,0,7,2,3,1,0,43026,1,0,0,0,0,1
177.7346,2,1,633,23293,1,6,1,174,1,0,2,0,1,1,0,10342,1,0,0,0,0,1
331.7477,2,1,366,12175,2,6,1,174,1,0,9,1,2,1,0,16634,3,0,0,0,0,1
199.2279,2,1,669,25045,2,6,1,184,1,0,9,0,2,1,0,2037,1,0,0,1,0,1
1593.2963,4,0,99,11942,7,1,1,258,1,0,0,0,2,1,0,27462,2,0,0,1,0,1
2177.5647,2,1,628,8250,2,1,1,363,1,1,0,0,1,1,0,12346,1,0,0,0,0,1
2447.8436,2,1,676,8267,5,1,0,155,0,0,9,0,2,1,0,19334,1,0,0,1,1,1
1770.8968,2,1,637,8230,3,1,0,155,0,1,3,0,1,1,0,19334,1,0,0,0,0,1
827.8222,2,1,365,8254,2,1,1,356,1,1,0,0,3,1,0,22202,1,0,0,0,0,2
1784.4061,2,1,637,8230,4,1,1,356,1,1,9,0,2,1,0,47357,5,0,0,0,0,1
2409.6083,2,1,212,19776,5,6,1,174,1,1,4,2,2,1,1,17494,1,0,0,0,1,1
412.7502,2,1,350,8216,2,1,1,331,1,0,9,0,2,1,0,11636,1,0,0,0,0,1
203.939,2,1,350,5688,2,3,1,226,1,0,9,0,5,1,0,56412,1,0,0,0,0,2
2845.8003,4,0,126,5405,4,6,0,155,0,0,2,1,2,1,0,40392,4,0,0,0,1,1
2102.8325,2,1,357,8835,3,1,1,351,1,0,3,0,2,1,0,16542,3,0,0,0,0,1
462.4008,2,1,744,172,1,1,1,184,1,0,9,0,1,1,1,15359,1,0,0,0,0,1
1198.0997,2,1,701,8260,6,1,1,318,1,1,9,0,2,1,0,17329,1,0,0,1,0,1
18.7189,2,1,682,12239,1,6,1,220,1,0,9,0,2,1,0,54017,1,0,1,0,0,1
2276.562,2,1,659,12757,1,5,1,335,1,0,9,0,2,1,1,2058,1,0,0,0,0,1
821.8321,6,0,245,28611,3,6,0,223,0,0,3,0,6,0,0,24865,1,0,0,0,1,2
884.2959,2,1,675,8267,3,1,1,322,1,0,1,0,4,1,0,44140,1,0,0,0,1,1
1637.7399,4,0,1503,11439,4,1,1,294,1,1,9,0,2,1,0,50409,1,0,0,0,1,1
104.6888,2,1,579,25226,2,1,1,448,1,0,0,0,2,1,0,3062,6,0,0,0,1,1
1837.9906,4,0,118,8824,6,1,1,462,1,1,1,0,2,1,0,27117,1,0,0,0,1,1
3815.7692,4,0,1505,28464,6,6,1,462,1,1,9,0,2,1,0,27117,1,0,0,0,0,1
2070.0211,4,0,1532,8810,7,1,1,462,1,0,9,0,2,1,0,44851,1,0,0,0,0,1
98.3793,2,1,623,11569,2,1,1,337,1,0,9,2,2,1,0,54287,1,0,1,0,0,1
1053.2614,2,1,409,8243,5,1,1,331,1,0,9,2,2,1,0,28112,3,0,0,0,0,1
249.7404,6,0,27,8745,3,1,0,347,0,1,5,0,2,0,0,30537,1,0,0,0,0,1
80.6816,2,1,675,8267,1,1,1,337,1,0,0,0,2,1,0,3532,1,0,0,0,0,1
3.8269,2,1,633,23288,1,6,1,346,1,0,4,1,1,1,1,12236,1,0,0,0,1,1
240.3789,2,1,1179,23404,2,6,0,155,0,0,9,0,2,1,0,6802,1,0,1,0,1,1
2568.6493,2,1,675,8267,1,1,1,174,1,0,2,1,3,1,0,26232,1,0,0,0,0,1
3235.7922,4,0,1503,11439,6,1,1,174,1,1,1,0,1,1,0,53485,1,0,1,0,0,1
1707.7596,4,0,1600,9600,7,1,1,311,1,1,3,1,3,1,0,42563,1,0,0,0,0,2
2231.4205,2,1,628,12206,2,6,1,337,1,0,4,0,1,1,0,44102,1,0,1,0,0,1
821.8511,2,1,947,23654,2,6,1,442,1,0,9,0,1,1,0,9304,1,0,0,0,0,1
320.1235,2,1,571,1440,3,1,1,318,1,1,9,1,1,1,0,13543,1,0,0,0,0,1
215.7708,2,1,476,27182,1,1,1,321,1,0,9,0,1,1,0,47535,1,0,0,0,0,1
412.8369,2,1,628,8250,4,1,1,184,1,1,1,0,2,1,0,13111,1,1,0,0,0,1
207.4437,2,1,1235,17563,1,1,1,220,1,0,9,0,2,1,0,50793,1,0,0,0,0,1
957.7319,4,0,1400,11373,6,1,1,196,1,1,2,1,2,1,0,2428,2,0,0,0,0,1
2171.2509,2,0,377,47458,1,4,1,311,1,0,0,0,2,1,0,4979,2,0,0,0,0,1
2178.6889,2,1,628,8250,4,1,1,220,1,1,9,0,2,1,0,2086,3,0,0,0,1,1
3377.1628,2,1,649,12308,14,5,1,337,1,0,9,0,2,1,0,46128,1,0,0,0,0,1
706.4574,2,1,637,8230,2,1,1,337,1,1,9,0,1,1,0,46128,1,0,0,0,0,2
2590.7359,2,1,690,12372,1,5,1,174,1,0,9,0,2,1,0,30055,1,0,1,0,0,1
2217.6999,2,0,750,11850,1,1,1,174,1,0,2,0,1,1,0,30698,1,0,0,0,0,1
962.7928,2,1,366,14796,0,4,1,462,1,1,9,2,2,1,0,22330,1,0,0,0,1,1
46.4591,6,0,1089,46312,1,5,0,480,0,0,1,0,2,1,0,38276,2,0,0,0,0,1
5230.7222,6,0,245,53934,8,3,1,448,1,1,1,0,2,1,0,43175,1,0,0,0,1,1
4041.2841,6,0,1880,8788,7,1,1,448,1,1,1,0,2,1,0,43175,1,0,1,0,0,1
2088.1044,2,1,350,8216,1,1,1,174,1,0,2,0,1,1,0,46432,1,0,0,0,0,1
1061.7797,2,1,682,8268,6,1,0,354,0,1,9,1,2,1,0,48951,1,1,0,0,1,1
11.3832,2,1,191,12450,1,5,1,448,1,0,9,1,1,1,0,47357,1,0,0,0,0,1
980.9449,2,1,366,12132,3,1,1,462,1,1,9,0,2,1,0,19687,1,0,0,0,0,1
838.3003,2,1,675,7635,8,3,1,220,1,0,0,0,2,1,0,43026,1,0,0,0,0,1
195.5495,2,1,634,26849,2,6,1,442,1,0,9,0,2,1,0,8772,1,0,0,0,0,1
96.7002,2,1,659,8272,1,1,1,153,1,0,9,1,2,1,0,23511,4,0,0,0,0,1
133.3336,2,1,633,23288,2,6,1,174,1,0,1,4,4,1,0,23793,1,0,1,0,0,2
3861.387,6,0,218,14872,2,1,1,348,1,0,2,0,4,1,1,48862,1,0,0,0,1,2
414.0493,2,1,628,8250,4,1,1,174,1,0,9,2,2,1,0,5070,1,0,0,0,0,1
5366.4386,6,0,19,8253,3,1,1,174,1,1,0,1,2,1,0,54486,8,0,1,0,0,1
2350.3526,4,0,126,11938,8,1,1,174,1,1,9,0,2,1,0,22768,2,0,0,1,0,1
4060.0946,4,0,110,8791,3,1,0,367,0,1,9,0,2,0,0,50709,2,0,0,0,0,1
725.282,6,0,32,8285,4,1,0,347,0,1,4,0,3,0,0,30537,1,0,0,0,0,1
2517.808,2,1,366,12175,8,6,1,246,1,0,3,2,4,1,0,995,2,1,0,0,0,2
169.1202,2,1,639,27256,1,6,1,318,1,0,2,2,2,1,0,17329,1,0,0,0,0,1
5046.2949,6,0,8,8234,2,1,1,442,1,0,9,0,1,1,0,2030,2,0,1,0,0,1
2540.0971,4,0,110,8791,6,1,0,135,0,1,9,2,2,1,0,36086,2,0,0,0,0,1
223.7251,2,1,628,8250,1,1,1,174,1,0,9,0,2,1,0,40789,1,0,1,0,0,1
1390.5855,2,1,682,8268,8,1,0,385,0,1,9,2,2,1,0,45494,1,0,1,0,0,1
7771.2714,3,0,83,5401,14,6,0,155,0,1,9,0,2,1,0,14703,5,0,0,0,0,1
181.5309,2,1,414,6166,2,3,1,322,1,0,9,0,2,1,0,47357,1,0,0,0,0,1
266.3119,2,1,1372,1558,1,3,0,354,0,0,5,1,2,1,0,33567,3,0,0,0,0,1
2445.296,4,0,1509,8814,1,1,0,354,0,1,5,0,2,1,0,33567,1,0,0,0,1,1
2445.296,4,0,1509,8814,1,1,0,354,0,1,5,0,2,1,0,33567,2,0,0,0,1,1
2234.3283,2,1,628,8250,2,1,1,348,1,1,8,0,2,1,1,48862,1,0,1,0,0,1
285.5911,2,1,1301,25387,2,1,1,314,1,0,3,0,2,1,0,45853,3,0,0,0,0,1
1461.7839,2,1,661,12843,5,5,1,143,1,0,9,0,1,1,0,49966,1,0,0,0,0,1
1467.2111,2,1,661,8276,1,1,1,143,1,0,9,0,2,1,1,49966,1,0,0,0,0,1
598.0739,2,1,701,8260,1,1,1,226,1,0,4,1,2,1,0,42300,2,0,0,0,0,1
285.6442,2,1,723,12010,1,1,1,462,1,0,9,0,2,1,0,8352,1,0,0,0,0,1
352.31,2,1,628,8250,2,1,1,447,0,0,2,0,4,1,0,28894,1,0,0,0,0,2
1508.2237,4,0,110,8791,4,1,1,337,1,1,1,0,2,1,0,27268,1,0,0,0,0,1
426.4169,2,1,411,8266,3,1,1,226,1,1,0,0,1,1,0,42300,1,0,1,0,0,1
260.2658,2,1,458,32121,2,4,1,288,1,0,9,0,1,1,0,19207,1,0,0,0,0,1
58.8511,2,1,648,11821,1,1,1,340,1,0,1,0,2,1,0,35948,1,0,0,0,0,1
278.3519,2,1,656,8236,3,1,1,340,1,0,1,0,2,1,0,35948,1,0,0,0,0,1
6083.3287,3,0,60,20456,4,1,0,500,0,0,9,0,2,0,0,36643,1,0,0,0,1,1
9100.5472,6,0,245,8245,4,1,0,500,0,0,1,1,2,0,0,53780,2,0,0,0,0,1
151.4777,2,1,368,8278,4,1,1,174,0,1,2,0,2,0,0,23034,1,0,0,0,1,1
723.0358,0,0,1258,8184,3,6,0,401,0,0,5,0,2,0,0,29226,1,0,0,0,0,1
4882.9988,3,0,107,8747,2,1,0,401,0,0,5,0,1,0,0,29226,1,0,0,0,0,1
1042.8184,0,0,1256,22522,8,6,0,401,0,0,0,2,2,0,0,29226,1,0,0,0,0,1
5368.8037,6,0,35,8785,3,1,0,155,0,0,1,0,2,1,0,6802,4,0,0,0,0,1
4188.1327,2,1,213,8855,3,1,1,258,1,1,9,0,2,1,0,39862,1,0,0,0,0,1
4208.3553,2,1,213,8855,6,1,1,258,1,1,9,0,2,1,0,4687,4,0,0,0,0,1
748.3767,2,0,388,1801,2,3,0,354,0,0,9,0,1,1,1,55763,1,0,0,0,0,1
4.485,2,0,1167,30523,2,6,0,354,0,0,0,0,2,1,0,40193,1,0,0,0,0,1
6918.6163,6,0,951,21554,2,6,1,174,1,0,0,1,2,1,1,43471,1,0,0,0,0,1
689.861,2,1,681,11319,6,1,0,354,0,0,9,2,2,1,0,48951,1,0,0,0,0,1
681.2633,2,1,681,11319,6,1,0,354,0,0,9,2,2,1,0,48951,2,0,0,0,0,1
2095.1657,4,0,121,8259,4,1,1,348,1,1,3,0,2,1,1,48862,1,0,0,0,0,1
924.9388,2,1,358,11359,1,1,1,184,1,0,9,0,1,1,1,11740,1,0,0,0,0,1
5001.4443,6,0,27,44035,8,6,1,462,1,0,0,1,2,1,0,49272,3,0,0,0,0,1
130.7553,2,1,559,12011,1,1,1,258,1,0,9,0,1,1,0,4687,2,0,1,0,0,1
2046.8217,0,0,1258,8184,4,6,0,462,0,0,9,0,2,0,0,3492,1,0,0,0,0,1
2046.9362,0,0,1258,8184,3,6,0,462,0,0,4,1,2,0,0,3492,1,0,0,0,0,1
105.7436,2,1,619,23414,3,6,1,462,1,0,9,0,2,1,0,52482,1,0,0,0,0,1
5030.0486,6,0,27,12246,1,6,1,442,1,0,0,0,2,1,0,35390,1,0,0,0,0,1
2295.9732,2,1,628,885,1,3,1,189,1,0,9,0,2,1,0,50026,1,0,0,0,1,1
2550.8156,2,1,675,8267,3,1,1,174,1,0,9,1,8,1,0,18037,1,0,1,0,0,3
97.7308,2,1,623,11569,2,1,1,348,1,0,2,0,2,1,0,48862,2,0,0,0,0,1
5408.8078,6,0,1466,8862,2,1,1,462,1,0,3,0,2,1,0,41898,2,0,1,0,0,1
2367.0298,2,1,696,8271,4,1,1,462,1,0,9,1,3,1,0,27117,1,1,0,0,0,1
856.6605,0,0,1108,21816,3,6,0,500,0,0,2,0,1,0,0,48651,1,0,0,0,0,1
1529.39,4,0,1532,8810,10,1,1,174,1,0,7,0,2,1,0,18354,1,0,0,0,0,1
138.261,2,1,511,32541,1,4,1,435,1,0,3,0,2,1,1,34000,1,0,0,0,1,1
2712.461,2,1,212,669,6,3,0,155,1,0,0,0,2,1,0,14703,2,0,1,0,0,1
5459.4945,6,0,8,8234,4,1,1,153,1,0,3,0,2,1,0,13632,1,0,0,0,0,1
227.2488,2,1,628,8250,2,1,1,174,1,0,9,0,2,1,0,9890,4,0,0,1,0,1
1224.2896,2,1,628,8250,4,1,1,442,0,1,9,0,2,1,0,35390,2,0,0,1,0,1
517.1793,2,1,691,28653,2,6,1,448,1,0,9,0,2,1,0,18390,1,0,0,0,0,1
131.8181,2,1,522,25736,1,1,1,348,1,0,0,1,4,1,0,47997,2,0,0,0,0,2
1920.464,2,1,688,8219,2,1,0,500,1,0,9,1,1,1,0,51733,2,0,0,0,0,1
2659.9548,2,1,213,4317,8,3,1,462,1,0,9,2,2,1,0,49272,1,1,0,0,0,1
1133.9407,2,0,384,8262,2,1,0,312,0,0,9,0,3,1,0,10553,1,0,0,0,0,1
695.4034,2,1,566,27262,1,1,1,467,1,0,9,0,2,1,0,36345,1,0,0,0,1,1
213.5327,2,1,953,148,2,1,1,174,1,0,9,0,1,1,1,54486,1,0,0,1,0,1
5009.9889,3,0,52,347,5,1,0,500,0,0,9,0,2,0,0,47773,1,0,0,0,1,1
1191.4002,2,1,700,25431,6,6,1,348,1,1,9,2,2,1,0,47654,1,0,0,0,0,1
2093.7289,4,0,209,12440,1,5,1,442,1,0,9,0,1,1,0,35390,1,0,0,0,0,1
9155.8365,0,0,966,8795,2,1,0,244,0,0,9,0,2,0,0,9082,2,0,0,0,0,1
1801.7607,4,0,1532,8810,7,1,1,321,1,1,2,0,4,1,0,48663,7,0,0,0,0,2
65.5539,2,1,367,9147,1,1,1,174,1,0,9,0,2,1,0,37037,2,0,0,1,0,1
1070.5702,2,1,411,8266,2,1,1,184,1,0,9,0,2,1,0,27733,1,0,0,0,0,1
808.6849,6,0,4,8407,5,6,0,329,0,1,0,0,2,0,0,4948,1,0,0,0,0,1
769.2363,6,0,245,8245,4,1,0,329,0,1,0,0,2,0,0,4948,1,0,0,0,0,1
251.312,2,1,628,8250,3,1,1,174,1,0,1,0,2,1,0,22475,1,0,0,0,0,1
4488.6171,2,1,212,669,4,3,1,226,1,1,9,0,2,1,0,50659,2,0,0,0,0,1
1169.233,4,0,1511,8864,4,1,1,226,1,1,9,0,2,1,0,37619,1,0,0,0,1,1
467.1071,2,0,750,11850,2,1,1,258,1,0,9,0,2,1,0,23183,2,0,0,0,0,1
1424.9585,6,0,23,25914,7,6,0,318,0,0,5,0,2,0,0,32725,1,0,0,1,0,1
1245.9991,6,0,34,24963,1,6,0,318,0,0,5,0,1,0,0,32725,1,0,0,0,0,1
480.9275,2,1,690,12187,3,3,0,354,0,1,5,0,2,1,0,43201,1,0,0,0,0,1
3675.6732,6,0,8,14181,1,4,0,354,0,0,3,0,1,1,0,21728,3,0,0,0,0,1
999.3818,2,0,371,25964,8,6,1,174,1,0,9,0,1,1,0,26232,2,0,1,0,1,1
1764.8444,2,0,390,8270,2,1,0,135,0,0,9,0,1,1,0,27655,2,1,0,0,0,1
4161.8472,6,0,1871,12091,2,3,1,348,1,0,3,0,2,1,0,48862,1,0,0,0,0,1
203.6262,2,1,675,7635,1,3,1,311,1,0,1,0,2,1,0,8733,1,1,0,0,0,1
2499.8838,4,0,1530,23078,1,6,1,174,1,0,0,0,1,1,0,16889,3,1,0,0,0,1
1875.5153,4,0,121,8259,3,1,1,174,1,0,3,0,2,1,0,53434,2,0,0,0,0,1
91.4976,2,1,569,24312,3,1,1,314,1,0,9,2,3,1,0,45853,2,0,1,0,0,2
7653.1337,3,0,1493,12913,4,5,1,462,1,0,9,1,2,1,0,16379,1,0,0,0,0,1
82.2076,2,1,1149,24937,3,6,1,363,1,0,8,0,2,1,0,53158,4,0,0,1,0,1
639.9419,2,1,585,28537,2,6,1,448,1,0,1,2,2,1,0,37848,1,0,0,1,0,1
4792.1798,3,0,107,8747,2,1,1,462,1,0,9,0,1,1,0,52482,1,0,0,0,0,1
791.9631,4,0,126,11938,3,1,0,500,1,0,9,1,1,1,0,51733,1,0,1,0,0,1
2471.0159,2,0,374,25979,1,6,0,500,1,0,9,0,2,1,1,51733,1,0,1,0,0,1
1008.0418,2,1,628,8250,3,1,0,135,0,1,9,0,1,1,0,33956,1,0,0,0,0,1
2417.8064,4,0,110,8791,8,1,1,174,1,1,9,2,2,1,0,26232,1,0,0,1,0,1
2558.0712,2,1,212,8859,5,1,1,174,1,1,9,2,2,1,0,24103,1,0,0,0,0,1
431.7194,2,1,669,8842,4,1,1,153,1,1,9,0,2,1,0,23511,1,0,0,0,0,1
572.0923,2,1,365,12218,4,6,1,447,1,0,9,0,8,1,0,28752,1,0,0,0,0,4
